pts,symbol,issue_type,status,name,ex_id,sh_out,first_trade_date,first_exchange_date,dividend,co_name_or_cik,year,quarter
1991-03-29 09:53:00,AAAAAAAAAAAAAGK,PREF_A,ACTV,OGYPvHgJuifclroJSlCwbMtVgraLyLAkQhFGnd sKyqWSeaBDLemx                 ,NYSE  ,802184981,19560807,18820911,1.31,0000000054,1991,Q1
1991-03-29 11:44:04,AAAAAAAAAAAABOD,COMMON,ACTV,AGnpJrEOjIINCslwylYwUjNs pWvMQkXTEAKJU                                ,NYSE  ,229567565,19520102,19530505,1.38,0000000419,1991,Q1
1991-03-30 12:11:05,AAAAAAAAAAAABOC,COMMON,ACTV,pSRsDiVgaDfWlGaNm neURDbVpqn xdCb                                     ,NYSE  ,989909498,18800306,18670831,2.78,tHzVUDHBeHgPVJaQTRc                                         ,1991,Q1
1991-03-30 19:56:03,AAAAAAAAAAAABOB,COMMON,ACTV,JSvmVJZxBaZsTtPsOYrQMEUGfnHxeXAzlCmYJGVCjISQFWc                       ,PCX   ,783413503,19770824,19380809,0.22,AChNrBRFTkjZjDXSGVlG                                        ,1991,Q1
1991-03-30 21:49:04,AAAAAAAAAAAABOA,PREF_D,ACTV,onMIqyBfpFjtVQfrjnPPH QUNfEPQvc                                       ,AMEX  ,197536460,19491129,18760326,0.99,OqHypLzADZqtBJkhBG                                          ,1991,Q1
1991-03-31 08:13:01,AAAAAAAAAAAABNZ,PREF_B,ACTV,sNAzHKMkhROSDDxDROOuQTdwMNCyqhDtiBUbhnrmFG mozoKlMBlLplkEJyhmi        ,NYSE  ,82791698,19241105,19571118,1.54,qCLAonhOZoDWmAlhMTIlQPXfTaSiDuHyydYZpACXFMZWRf              ,1991,Q1
1991-03-31 18:32:01,AAAAAAAAAAAABNY,COMMON,ACTV,MKrOJrIOdaSTEUQSnzMuuCMAOKYbF                                         ,AMEX  ,119601985,19850828,18620821,0.55,TEPNWCLVJRBtJGZTZQOFNGhlwOEEGTfzEt                          ,1991,Q1
1991-03-31 23:59:05,AAAAAAAAAAAABNX,COMMON,ACTV,BKDCJfSERdqHZ                                                         ,AMEX  ,856496323,18640331,18591023,0.85,TnleXPvwiSdBMEsAKXbVnbuMZdkwZMXCtgjjajKFYHGrEgWqy           ,1991,Q1
1988-09-28 03:33:03,AAAAAAAAAAAABKJ,COMMON,ACTV,ETkHpJqGxdSlmRFDvbsDYaEg                                              ,NASDAQ,4212246,19211214,19251106,0.49,WqyjZxfZCegnAiEm                                            ,1988,Q3
1988-09-28 08:25:00,AAAAAAAAAAAABKM,PREF_A,ACTV,aTbeYu uWUI                                                           ,NASDAQ,165433863,18600808,19330908,2.2,0000000362,1988,Q3
1988-09-28 11:59:03,AAAAAAAAAAAABKP,COMMON,ACTV,DoCLmUSuMgoQQozcVQjqeB KpURuy XQVMMOkScxapEItT                        ,NASDAQ,777282759,18891023,19031209,1.27,MFbhTxRgbYIPZIEQDVUFaGQjRSJOLbsQQYPxfYvYi                   ,1988,Q3
1988-09-28 21:18:00,AAAAAAAAAAAAAFU,PREF_B,ACTV,DmHdMMqVAd                                                            ,NYSE  ,482434673,18540728,19060620,0.04,lShXFZIoCoSMbiPefLPHHOjGHvkdLoNXkUBBv                       ,1988,Q3
1988-09-28 23:40:05,AAAAAAAAAAAABKK,COMMON,ACTV,WHaARBOpyFJDWOBnT NIHixDicCniMV ExSJPnr                               ,PCX   ,470034392,19350801,18740618,1.65,vGfOKrNJceWSPNOENDMrsRdEHfYVEvkLfQUhTYXQBhEWTlxtFhYsm       ,1988,Q3
1988-09-29 08:03:04,AAAAAAAAAAAABKN,PREF_A,ACTV,jouSZWvEQTHMqHExoVGOGvcIqwSLVXSCZJQgRKmNuxwIYxaZXAOroCC               ,NASDAQ,182783154,18890217,19730319,2.02,0000000281,1988,Q3
1988-09-29 10:09:05,AAAAAAAAAAAABKQ,COMMON,ACTV,oIDwrpSNsyHGVPYkrTdGLLDzuiDOkjTrQEJzRAhsAMSBudWFHbRWU                 ,NYSE  ,647924742,19810726,19800809,0.51,0000000184,1988,Q3
1988-09-29 17:50:05,AAAAAAAAAAAABJN,PREF_B,INAC,vjXymgUauSAUYAITDAuPHkZmONN oMeFEDfpvqwUUEISPlEWAZUHJqAHAK            ,NYSE  ,982975111,19380716,19510213,0.11,YhXLpLlUxNqudIbhviMnZGJKHOHYY                               ,1988,Q3
1988-09-30 01:26:01,AAAAAAAAAAAABKL,COMMON,ACTV,MSOAcLI lFANqEOIPwwiXSwOGlrERfIDzRPoOgCnUiQpiSwahg                    ,NYSE  ,470597920,19221220,19040403,0.76,0000000004,1988,Q3
1988-09-30 10:20:05,AAAAAAAAAAAABKO,PREF_B,ACTV,HHEFjfPSnjcvNspUdEPIjjgnJuUBbIQzvNUiIoFjVCZfjhlYP                     ,AMEX  ,594200591,19530106,19150511,2.02,uFNuWaQIWkYUHsFLToKToNV                                     ,1988,Q3
1988-09-30 15:52:04,AAAAAAAAAAAABKR,COMMON,ACTV,PgKtMVPNFmsHIcielLQYGqSsvkVKi vGwNkk qTnTzBNKPE                       ,NASDAQ,591415124,19010215,18530121,2.89,0000000273,1988,Q3
1982-09-26 04:19:00,AAAAAAAAAAAABCD,COMMON,ACTV,SPzuRIFdZbXOhIfcfGu                                                   ,PCX   ,281089721,19150801,19090618,2.51,0000000180,1982,Q3
1982-09-26 13:47:05,AAAAAAAAAAAAADG,PREF_D,ACTV,dJsPiCzyZKwzrdehQaNapXHHFgWwxuVXAjSUZQBwTAKfJbCpgKFxHM lCG            ,AMEX  ,712463094,19750108,18550428,0.51,FPkUpyGmfknoesAXkjKzaUTNTqPSOUpQgQek                        ,1982,Q3
1982-09-27 03:47:02,AAAAAAAAAAAABCG,PREF_A,ACTV,VPuCYQwvktGeQZKQcoN nDXRCwmayzSZHIBgzjl wjAqSOrZTWW                   ,AMEX  ,13530244,18790821,19220816,2.17,gDqcCBxupXLOeBnjyoDuJKKpXXazMTBejzLaoxVkzpfVHbeQYNnEL       ,1982,Q3
1982-09-27 09:06:01,AAAAAAAAAAAABCC,COMMON,ACTV,uNXcOsvcrNrT FUHcLXIBxDqFhpvKffHz                                     ,NASDAQ,539821555,19570203,18680707,0.57,LVHzeFQWSugGNgkKMEtPTIIgFiwdseCBRJeZhPSKJLIcdoCUcbsQ        ,1982,Q3
1982-09-27 18:27:00,AAAAAAAAAAAABCJ,COMMON,ACTV, sQGcFHVFsgpONGiPUHHNUKvFsTaCqrquPTAHoBqoOqkztHfl hJPUYRiZKUKMVhNd    ,NASDAQ,872545929,18660524,19420818,0.56,0000000112,1982,Q3
1982-09-27 21:32:01,AAAAAAAAAAAABCF,COMMON,ACTV,G rrAvfddoGNVYhCKXXXBIvHsGp uqOhkqZaOscGPVwkFuGKaOmhjuDenp            ,PCX   ,330842454,18660518,19420219,2.22,0000000073,1982,Q3
1982-09-28 08:19:03,AAAAAAAAAAAABCB,COMMON,ACTV,OCqUYDAAuZScTRxUKyAazHQTYzzzHJXnYknWJHGGPCQCyLMrTcDBlDeIKNkSXTI       ,PCX   ,79306774,18670321,19170601,1.96,PleiLoVZROAwlvG                                             ,1982,Q3
1982-09-28 14:52:04,AAAAAAAAAAAABCI,PREF_B,ACTV,ailqVbFlTRwsvz                                                        ,NASDAQ,467290536,18510826,19210111,1.53,0000000076,1982,Q3
1982-09-28 23:51:02,AAAAAAAAAAAABCE,COMMON,ACTV,sUJgywsmQDBSxiXloLLsoTBWhsfXHyefijNDVbBNaO t                          ,NYSE  ,503391329,19490304,19660625,1.65,0000000254,1982,Q3
1982-09-30 12:59:01,AAAAAAAAAAAAADI,COMMON,INAC,QndRyu GpiprGpBQRdQNUNEHVDXtMcdr                                      ,AMEX  ,239222983,18520110,19310302,2.61,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQYNoQXZWIjN,1982,Q3
1982-09-30 23:59:05,AAAAAAAAAAAABCH,COMMON,ACTV,rBFsmGUWoCVzFjQgIJKJ                                                  ,PCX   ,201167175,19210131,18600419,0.18,IMkIDtIdUCiUMXsqTZ                                          ,1982,Q3
2005-09-28 17:36:01,AAAAAAAAAAAACHY,COMMON,ACTV,rpPRKgLyAkRhgEtcAumJhUiCpZKTpwVCQbfoaVFFOrPJhOhaALuNIStHPk            ,PCX   ,50538727,19010330,19270928,2.74,WVDBEymbLNIErFSMYptqRODRN                                   ,2005,Q3
2005-09-28 23:54:03,AAAAAAAAAAAACIC,COMMON,ACTV,bPPDcVhvkhhRVUESNKrNF                                                 ,PCX   ,41787305,19291005,19760726,1.07,PNXHmiKGiMMrvNbDEPSIeIWxXMXiSSuDNOXiRDMXJXCEZ               ,2005,Q3
2005-09-29 00:55:01,AAAAAAAAAAAACDC,COMMON,ACTV,xiyiknVqtjUG CuROnTcU                                                 ,NASDAQ,2819611,19690620,19441022,1.99,0000000481,2005,Q3
2005-09-29 03:55:04,AAAAAAAAAAAACHZ,COMMON,ACTV,YdlvHiSrENWQYcBAUaCiPURenyJ JNMVCBnGJOAkXVpfRtrWGPFvp                 ,NYSE  ,954523157,19210618,19800314,2.17,0000000072,2005,Q3
2005-09-29 06:58:01,AAAAAAAAAAAACID,PREF_C,ACTV,pvkmaQCVbEAZMzjHgHFeoxwkh                                             ,AMEX  ,212063181,19741225,19580815,0.1,0000000613,2005,Q3
2005-09-29 15:45:02,AAAAAAAAAAAACBW,PREF_D,INAC,nsfAvpJgHpBBeBLnsMXrIFjbhTDHHWQakAKO iQSdyYQq                         ,PCX   ,445698526,19620701,19530716,1.06,mVIEpxvLJWUyQpirNRQJNRanTOoeiXAKKIULGQo                     ,2005,Q3
2005-09-29 22:44:03,AAAAAAAAAAAACIA,COMMON,ACTV,Ex dDPaFZBJGxLTaVBwVnVzLDnNOiaOVvfJTEmgyI                             ,AMEX  ,930897870,19860811,19161229,2.73,0000000778,2005,Q3
2005-09-30 03:49:04,AAAAAAAAAAAACIE,PREF_A,ACTV,s xPKLRXTHIiFzCQnVaWSSqDHveGOIMLlBTlixhtEBOzEzdATdRiSnQPWBhOPAwHRaqR  ,NYSE  ,326524893,19831215,19490610,1.75,SNCEHLBnIMuIKRWTkgVGTPrBzGYEvnyToXmGISgT                    ,2005,Q3
2005-09-30 04:34:05,AAAAAAAAAAAACHX,PREF_B,ACTV,qkXzm TaMAupYMRqQJHeOuTJBHYylcMOPDpTYwqcqNqGAMcwSxeclYrLiegDAP        ,NASDAQ,122318672,19890901,19360316,2.26,WjGuySCGnxSNAHCKRUCpZVODKNWN                                ,2005,Q3
2005-09-30 11:49:04,AAAAAAAAAAAACIB,PREF_B,ACTV,FzENDYDJpMwZbiHqHTgd                                                  ,NYSE  ,595731812,18550511,18860423,2.88,0000000481,2005,Q3
2005-09-30 23:59:05,AAAAAAAAAAAACIF,COMMON,ACTV,RUzLoIKQxmLBGQENeTMmWY PAd                                            ,PCX   ,196879320,18930313,19090517,2.21,0000000246,2005,Q3
1972-12-24 19:27:02,AAAAAAAAAAAAAOV,COMMON,ACTV,rJHneUpXUStEMCdUdfWVYEGdgxOUQESAHJLypIfeTsUKQSIAhMVW                  ,NASDAQ,150023313,18720504,18521030,0.83,0000000014,1972,Q4
1972-12-25 02:45:05,AAAAAAAAAAAAAOT,COMMON,ACTV,kuMDekrUREcLWXfhpasNcnwASdlBcrRk gZvNghbxGBXD                         ,PCX   ,293098693,18710612,19020626,0.91,0000000036,1972,Q4
1972-12-26 07:42:03,AAAAAAAAAAAAAOR,COMMON,ACTV,dMqEFcDcQIE DEa                                                       ,NYSE  ,753824943,18720812,19350809,2.41,dIUROFpdEPKnAvxuStaoNvigKwOuJxWBRxARLVKLRWwVcvaoYJo         ,1972,Q4
1972-12-27 02:53:02,AAAAAAAAAAAAAOP,COMMON,ACTV,EkTSMNbMWYwGYYoXBIkIRLrMWRKNPLmfSAPxruqOEHmC                          ,NYSE  ,380633192,18920110,19521121,1.4,CdtNrECbrbQbgppWLEleQUUZbpBxiUWdwXOgIVdSVAEJKMMFSKMVKUMRs   ,1972,Q4
1972-12-27 19:45:02,AAAAAAAAAAAAAKH,COMMON,INAC,macoVFrHnRXMnafbfEqSUItJwPnFFooWjqIrufYpDs                            ,AMEX  ,208749343,18720802,19620101,2.79,lRFFxbuSdaaOoGESnCUfCnNBiAPfzULXLkvvOKypCeBBGHyQXbghJLPQpGBX,1972,Q4
1972-12-28 16:39:01,AAAAAAAAAAAAAOW,COMMON,ACTV,OnfJfmX XqJVgKbuO JMrjFRV                                             ,NYSE  ,725260105,18501004,19091016,1.35,0000000109,1972,Q4
1972-12-30 01:06:00,AAAAAAAAAAAAAOU,PREF_A,ACTV,vHfWHZaPgbKLAyRHEtDImEERMRYiktNbKleSzOXY PizsMTyXPLTLMnCpUGSFYJ       ,NYSE  ,822908746,18830616,18850308,2.55,QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO                        ,1972,Q4
1972-12-30 12:12:02,AAAAAAAAAAAAAOS,PREF_A,ACTV,PtDccYUDDbJN                                                          ,NYSE  ,34837401,18720509,18701030,0.64,0000000116,1972,Q4
1972-12-31 12:58:02,AAAAAAAAAAAAAOQ,COMMON,ACTV,BPkHckjXFqUQcxlPqEjlmlQUdJJxAakJGKRNTexdCQvrfF                        ,NYSE  ,380552791,19710511,19490303,2.51,0000000022,1972,Q4
1972-12-31 21:23:03,AAAAAAAAAAAAAOO,COMMON,ACTV,PlElrMNNCqElbtF B AIWhEEBetLVRELIgEZiBmQcEFQwcahzeERAdqUaNpIGpOQ      ,NASDAQ,225055713,18531111,18990126,2.41,0000000015,1972,Q4
1972-12-31 23:59:05,AAAAAAAAAAAAAFI,COMMON,ACTV, OkSmAwFP xhKwAuzUzegwPTVHrgPMAeImybUxgrVvRHcYAS                      ,NYSE  ,90435831,19261014,18971130,0.48,0000000049,1972,Q4
2002-06-28 17:53:03,AAAAAAAAAAAACDM,COMMON,ACTV,DrYKESQHzDYxzfRN                                                      ,AMEX  ,250049959,19460527,19350515,0.62,0000000520,2002,Q2
2002-06-29 04:43:05,AAAAAAAAAAAAAHT,COMMON,ACTV,FKJDSyHVhLmkNcJQlYtNlUfVLhILENbKsutaGlsZNaT ZkWqQMWCOmYQvDGlrySyM     ,NASDAQ,127502577,18880228,19141213,0.99,0000000209,2002,Q2
2002-06-29 12:17:03,AAAAAAAAAAAACDP,PREF_A,ACTV,HYmJAQiPBQDbRcRJFNkExcSVXbjAlgBEWJKJvOnIFIRcQaHiBaARbcN               ,NYSE  ,753156066,19020719,19391207,1.06,0000000522,2002,Q2
2002-06-29 13:48:04,AAAAAAAAAAAACDL,COMMON,ACTV,sPtJJZjTHxDAVsJMSDhIcnzfSjpJRyIOJzdNMItaBKgpEQWLnYGFfBK               ,NYSE  ,634458260,19400913,20000319,2.1,0000000475,2002,Q2
2002-06-29 18:51:00,AAAAAAAAAAAACDS,COMMON,ACTV,ZkRQ gxvCFGtAETUcOajKJLomlnmQJyLijNBTCUz                              ,NYSE  ,710026111,19230705,18970714,2.64,0000000493,2002,Q2
2002-06-30 02:10:03,AAAAAAAAAAAACDO,COMMON,ACTV,cKfctaUKLnPUgSNBXoivkDDKQZIADnuxH                                     ,AMEX  ,896557362,18740424,19631228,0.02,CUGuqkwzTSMqejsbAELFRnqEulxOnOrKoSsNbxswdQNxNH              ,2002,Q2
2002-06-30 02:50:05,AAAAAAAAAAAACDK,COMMON,ACTV,YziQhIpGRqqTVLKLSCXwhCX ZDHKDFfNaQATPntbjTEVHcYAATmpgEsyKvnzLfBfPWDA  ,PCX   ,630934723,18981213,20000602,1.92,0000000264,2002,Q2
2002-06-30 07:26:03,AAAAAAAAAAAACDR,COMMON,ACTV,LzOaQUJRzTpFVOFnnLZqQRBwECjByYHcAqVLKkZKGpeNXIEwF MQIqDGVlwzyW        ,NASDAQ,883127541,19760625,18850611,1.61,0000000355,2002,Q2
2002-06-30 14:56:02,AAAAAAAAAAAACDN,COMMON,ACTV,BHwnTIRTCnSSATJwRBfJnrOiSsuT                                          ,PCX   ,594959684,19540129,19350122,0.95,sBLtuFrlqOBFMYbVhSBIVStqE                                   ,2002,Q2
2002-06-30 17:32:04,AAAAAAAAAAAAASD,COMMON,INAC,YeXBBvgEpVhiYVioNJ                                                    ,AMEX  ,611664316,19970731,18511023,0.39,0000000074,2002,Q2
2002-06-30 23:59:05,AAAAAAAAAAAACDQ,COMMON,ACTV,CRPUPvljlpIhEsvqAxdULSRrCoPnlNQKJSPowgb gIWiAmQnMfDElMqCaEndIWAWh     ,NYSE  ,555506788,19821103,18540214,0.29,0000000281,2002,Q2
1990-09-28 10:14:00,AAAAAAAAAAAABNI,COMMON,ACTV,lPgLhs kGeLLNfOSXPTEiIdtFAFBPOJZoKxALqTqoOPpOuhZq                     ,AMEX  ,570332536,19150315,19220115,1.45,0000000356,1990,Q3
1990-09-29 00:43:01,AAAAAAAAAAAAARK,COMMON,ACTV,KBbCUVtLBEuPMKwXfJKtROZeEBCQgTfjCRAJmmkDiw                            ,PCX   ,552622678,19260610,18930402,0.7,zBUzAyFllGKhcOOcMdlgDgorbtDj                                ,1990,Q3
1990-09-29 07:50:03,AAAAAAAAAAAABNF,COMMON,ACTV,PGhxjsWJrLiPFbEmBmVHBYVAqOfgMORR                                      ,AMEX  ,268303977,18880726,19490927,0.41,0000000103,1990,Q3
1990-09-29 13:29:00,AAAAAAAAAAAABNJ,PREF_C,ACTV,HMZomeYYqhAjDaVVjWNgerDjlBUlKQNRrYSqCfaSPzHZJCL                       ,NASDAQ,625971566,19350106,18770605,1.98,0000000306,1990,Q3
1990-09-29 18:21:00,AAAAAAAAAAAABHQ,COMMON,INAC,IDgFDDWhQNDEobvwOmonQrEl                                              ,NASDAQ,910333495,18920215,18531223,2.39,0000000131,1990,Q3
1990-09-29 19:49:01,AAAAAAAAAAAABNG,COMMON,ACTV,IVM BVRMOIPoPSBaBqHSOSotPqvKFIfBwZ                                    ,NYSE  ,878350256,19570131,18580422,1.59,0000000393,1990,Q3
1990-09-29 22:22:00,AAAAAAAAAAAABNK,COMMON,ACTV,LmtiNJkyQInMGbKVdEcPPqTEHyNDTGUFsbvmjCdO                              ,AMEX  ,118671469,18870319,19530702,1.88,ONAHzsyLCiRLwfSKXUMvWqkPToceoCwAAqegYCPTGexMLbiAvdSWZpob    ,1990,Q3
1990-09-30 03:45:00,AAAAAAAAAAAABND,PREF_A,ACTV,DIxxTobLAPTifVaUHR rXsdYTMHULUFHXmPqZbUbueNzQfCpNTJelOzkokdVYnC       ,AMEX  ,819109311,19581024,18990414,1.9,0000000539,1990,Q3
1990-09-30 10:20:03,AAAAAAAAAAAABNH,COMMON,ACTV,PELraDfLQawhANSX                                                      ,PCX   ,458135509,19230213,19560812,1.16,WAoGPkvEWhOmPxhBiQlyWpTJJCWgJojs                            ,1990,Q3
1990-09-30 12:31:00,AAAAAAAAAAAABNL,COMMON,ACTV,gzDoJijphGGhKFuGASgctCz ycbFIEnTFxrEz                                 ,AMEX  ,637387108,19170320,18971125,1.54,0000000517,1990,Q3
1990-09-30 17:09:01,AAAAAAAAAAAABNE,PREF_A,ACTV,OPSXxRfiPPppQNWdQNIrYN                                                ,AMEX  ,600159107,19590210,19321117,1.66,rMYOCCfxrxbXUzjoaqDGpXIEVWhiwMGOoMPICzcJfaiGilyTiF          ,1990,Q3
1995-06-28 02:35:00,AAAAAAAAAAAABTX,PREF_A,ACTV,sIXwUvMIgKAidfkuaWFHLWvWvNxBNyJHBMJYFKsEWpCHuMNpdCqpmPcqXkrCaS        ,PCX   ,859666573,19451011,19420622,0.44,0000000606,1995,Q2
1995-06-28 09:42:04,AAAAAAAAAAAABTS,COMMON,ACTV,ECCjvifjLqiAqaTonEFvKJOWQNiHhYfgyYbIzYaTKsrqsJNEP                     ,NYSE  ,33351003,18570729,18780610,0.02,0000000124,1995,Q2
1995-06-28 12:22:02,AAAAAAAAAAAABTY,COMMON,ACTV,QBlNRuvQBkUlnGrARxRgYZKNIbnYzlUZDvDYOAgcwbGIhVmaJdgNZDMEH LAJV        ,PCX   ,847885178,18540701,19280116,1.06,0000000232,1995,Q2
1995-06-28 19:19:00,AAAAAAAAAAAABTT,COMMON,ACTV,MspnDfAgsZGL nOwTrdAwvYlAGRYkVfUYpPuHmCgfJxlE                         ,NASDAQ,848609395,18781008,19701103,1.81,PPpRIPNDehUKmWWSVCVQZevFOFgaKKDbdIZTaHAWUfogoHb             ,1995,Q2
1995-06-29 01:39:02,AAAAAAAAAAAABTZ,COMMON,ACTV,KZKgwPGLKQYTLctWEiKFrnODUXpdQlvRRrBAYhABXucnjNBCoIdbsKqFvOORSz        ,NASDAQ,420051679,18561128,19100109,2.05,pKOuBCTLGQgLNoxCSjppVInLk                                   ,1995,Q2
1995-06-29 09:13:00,AAAAAAAAAAAABTU,PREF_A,ACTV,NkkhUOznkFZCvIHyRoTla yFTbdWiBlRkFJLwON esXOFOvHdxiKJNhqnJqZMbMDoVWEB ,PCX   ,621286681,19930916,19520903,1.93,0000000040,1995,Q2
1995-06-29 09:42:00,AAAAAAAAAAAABUA,COMMON,ACTV,vKsVCMLFJ UdyaLWAuiACLipQSwjQUtvVne                                   ,PCX   ,989425953,19160530,19220501,2.13,RXmCNOHZxFLcHcPYDuVVwjXACtmEiTThodMFFoxqXGRHs               ,1995,Q2
1995-06-30 09:49:01,AAAAAAAAAAAABTV,COMMON,ACTV,TRFzqKLZsEwfJKZStSIxILHGlKlj                                          ,AMEX  ,875097107,19430810,19570915,0.08,kVkWHqlwgJHEWSG                                             ,1995,Q2
1995-06-30 12:38:05,AAAAAAAAAAAABCO,PREF_A,ACTV,EYPwmLOWSEXyUCaNDfQAGl                                                ,NYSE  ,882167272,19651215,19291102,0.52,0000000409,1995,Q2
1995-06-30 17:09:00,AAAAAAAAAAAABTW,COMMON,ACTV,YbUJNDYbcEPlpjFbEeOpeV                                                ,PCX   ,315282271,19520922,18600719,2.9,fRvZpMORNirTVPpyQO                                          ,1995,Q2
1995-06-30 23:59:05,AAAAAAAAAAAAANU,COMMON,INAC,gNUQeNndb DJqcSMhGpkVQBHEqScxRWmfY HRnPRY                             ,PCX   ,879328802,18560810,19251115,0.54,0000000059,1995,Q2
1967-04-27 16:12:05,AAAAAAAAAAAAAAA,COMMON,ACTV,DiIPnSJHqplAHTPKTGIhStBRNgEpVZYuRSRDlerURQYDcFPMaJ                    ,NASDAQ,652346051,19050610,19660302,1.85,0000000005,1967,Q2
1967-04-28 01:06:01,AAAAAAAAAAAAAAB,COMMON,ACTV,hLGaxijgkBZAvvYVHVMmOFN fMsFAbbAYlYRHEeYVAkDrIhJMkgIDB                ,NYSE  ,720090211,18711029,19490612,0.51,0000000058,1967,Q2
1967-04-28 13:41:04,AAAAAAAAAAAAAAC,PREF_A,ACTV,UilVUTKRECLSDpP DaKlJUMCQMeiZFugwSvUCGkEEiTI                          ,NASDAQ,999528317,19161218,18541112,1.73,0000000014,1967,Q2
1967-04-29 03:20:02,AAAAAAAAAAAAAAD,COMMON,ACTV,Oc uthVrNPBEPGSFS mhGwYBMopUrBRKEgsleLHIJXfdyDSP                      ,NYSE  ,130160579,19230530,18980605,1.58,0000000079,1967,Q2
1967-04-29 15:58:00,AAAAAAAAAAAAAAE,COMMON,ACTV,PNxdeTc yFBNHYcFQppSVqKyGWFL                                          ,NYSE  ,413206204,19430514,18601103,1.23,0000000051,1967,Q2
1967-04-30 04:37:05,AAAAAAAAAAAAAAF,COMMON,ACTV,ScFEiCjIVZPCoRjRomREgzaZdyAPPETyBSOKBNfUa                             ,NYSE  ,926518720,18561007,18820718,2.69,0000000054,1967,Q2
1967-04-30 09:34:01,AAAAAAAAAAAAAAG,COMMON,ACTV,oMnowvRnDbUeCCZLnUmKj                                                 ,NYSE  ,791193180,19290427,19450622,2.31,UXKSWgGTVwuzWNnUV                                           ,1967,Q2
1967-05-01 07:47:00,AAAAAAAAAAAAAAH,COMMON,ACTV,jwNYEvuWTkLqhW                                                        ,PCX   ,488190951,18520106,18620217,1.15,0000000053,1967,Q2
1967-05-01 21:49:00,AAAAAAAAAAAAAAI,COMMON,ACTV,BAYTcsczJxyrSrBsAWPPTR RpoM aEfuSiEswCEa                              ,AMEX  ,217201226,19650722,19560627,2.02,0000000041,1967,Q2
1967-05-02 11:06:03,AAAAAAAAAAAAAAJ,COMMON,ACTV,vRSUHaAFtjpjrHGzDrClEIXysvFdwzThy NcecHGEayAYJdHLbLJGOEGHXQttz        ,AMEX  ,759652546,19030701,18750617,0.81,PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy                          ,1967,Q2
1967-05-02 22:23:05,AAAAAAAAAAAAAAK,COMMON,ACTV,oSdwaF IZnEsEAvygPZJPGzFjDEMDJXRZKitjdgzKyNCrGHHuEVQjOPjLEhfJHeNAQEN  ,NASDAQ,648069445,18520607,19591209,2.64,ELRDIvILDRFhUOPlOdBNRoJISmXZkKmyFIXaoT                      ,1967,Q2
1967-05-03 10:08:00,AAAAAAAAAAAAAAL,COMMON,ACTV,XFGINYTPvkklDkUaEsztUWmHwDtyAMNkbxCFzmDHpHdGwFTBIk                    ,NYSE  ,31190556,18550402,18550728,1.44,0000000056,1967,Q2
1967-05-03 20:56:01,AAAAAAAAAAAAAAM,COMMON,ACTV,RtRqATRvhCCgKkdLCVheUywWyPOhIgOvSZwEadJvUjXDHvkKyIXxpAbCYkcYW         ,AMEX  ,134129471,18560924,18550818,0.29,OzjqKuNwhkyhggnIcbOUTzPkHmlLHjqBIaSPMTDPDgJNJNaJSWg         ,1967,Q2
1967-05-04 03:59:03,AAAAAAAAAAAAAAN,COMMON,ACTV,VETyvTrYDKiunKuVWLJYuONehXTRBuNDpctCSxjYHJcWTPxBYNCP                  ,AMEX  ,275387340,18841009,19160208,0.87,TzOOKJSXlzetRDAZNOaBGRiAoYkrPjDLzvR                         ,1967,Q2
1967-05-04 17:39:05,AAAAAAAAAAAAAAO,COMMON,ACTV,gxObucQGwYQdiiYAuAFnYpZIymDFEHpjUWblQBmdFfOhD                         ,PCX   ,864232739,19020703,18981019,1.25,0000000083,1967,Q2
1967-05-04 18:27:02,AAAAAAAAAAAAAAP,COMMON,ACTV,CmizLWHYciVME tCUzaBJM CAVbdVKNcCefYCEUbTPTNvPCuyWTxJrOPd             ,AMEX  ,680074044,18580727,18560519,2.36,BzijSDvPCIJvDDDXrPdu                                        ,1967,Q2
1967-05-05 01:03:01,AAAAAAAAAAAAAAQ,COMMON,ACTV,VDlgRzzJUFTdNJSVhKMWzLMdlkyDBxkabuJoQbnPE                             ,NASDAQ,726363817,18671101,19601029,2.87,KRtMROFTkhVPydRKxEDtVV                                      ,1967,Q2
1967-05-05 07:46:00,AAAAAAAAAAAAAAR,COMMON,ACTV,VYFDAE JMKWSLfhOoOSFDXqTWNSCZNtLRAgLunBNM RJVLeJIKhATTHYnuKSCVCDYFIPAS,NYSE  ,19702344,18950601,18510907,2.96,RICOfhFDpPHwKRHsmPHYTpTzGDeJMQruPEEdPICrMiweHGwOFQYNoQXZWIjN,1967,Q2
1967-05-05 10:46:03,AAAAAAAAAAAAAAS,PREF_A,ACTV,TrHEldPATEJNSN AJMDEKXBiwMtQf EKWaNpahbVkdSSPdoOloroCmJQa             ,PCX   ,250773393,19660129,18850810,0.38,0000000073,1967,Q2
1967-05-05 14:27:03,AAAAAAAAAAAAAAT,COMMON,ACTV,MrZPGICaDBtOzENjSpLWbPeayXVPDVkRoz CVvCeTbLDIoQmcMwA                  ,NYSE  ,345977805,18761108,19620906,1.41,0000000077,1967,Q2
